cbsa_geoid,cbsa_name,industrial_diversity,economic_complexity_index,economic_complexity_percentile_score,strategic_index,strategic_index_percentile
10140,"Aberdeen, WA Micro Area",147,0.07490333866157393,62.16,-9.551885913930057,18.16
36020,"Oak Harbor, WA Micro Area",176,1.4517986154114324,90.27,-12.287142340812638,6.92
39040,"Port Townsend, WA Micro Area",184,1.4132506955640398,89.84,-12.046916514997136,7.03
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",269,3.1306141290938374,99.14,-27.153699526918974,0.97
14740,"Bremerton-Silverdale-Port Orchard, WA Metro Area",175,1.3346442827515284,88.97,-13.044302137963381,4.97
21260,"Ellensburg, WA Micro Area",153,0.12443641925687289,63.35,-10.411894930815539,11.78
16500,"Centralia, WA Micro Area",191,-0.33498903530037333,44.65,-1.7871280789241197,81.51
43220,"Shelton, WA Micro Area",138,0.42343941004327423,73.08,-10.0630661373169,13.84
34580,"Mount Vernon-Anacortes, WA Metro Area",229,0.4628287565221,74.05,-2.30420785953213,79.68
44060,"Spokane-Spokane Valley, WA Metro Area",294,0.6865745236832498,78.38,3.6868843954242574,93.73
36500,"Olympia-Lacey-Tumwater, WA Metro Area",182,1.0623693312977653,83.89,-8.518027078320145,29.3
47460,"Walla Walla, WA Metro Area",128,0.10663991428410383,62.92,-9.532058875042672,18.27
13380,"Bellingham, WA Metro Area",275,1.0967213233689865,84.54,-5.096719160448792,62.38
39420,"Pullman, WA Micro Area",96,0.21121289991573897,66.27,-8.429235923194627,31.03
49420,"Yakima, WA Metro Area",151,-0.5108416597173728,37.08,-6.084380968299294,53.41
16620,"Charleston, WV Metro Area",185,0.3380110892856587,70.27,-2.576774706807334,78.7
17220,"Clarksburg, WV Micro Area",148,-0.2662194794381846,48.11,-6.544623863687872,49.62
13220,"Beckley, WV Metro Area",160,-0.2190574004780784,50.59,-6.404188402268301,50.7
21900,"Fairmont, WV Micro Area",156,-0.25232367205508455,48.76,-7.233761305519244,43.03
34060,"Morgantown, WV Metro Area",148,-0.043372945344348865,57.84,-6.266080109769593,51.78
21180,"Elkins, WV Micro Area",132,-0.6702333334753149,28.76,-9.527924888958346,18.49
37620,"Parkersburg-Vienna, WV Metro Area",174,-0.34814557871997065,44.11,-4.698066809163775,65.3
39960,"Rice Lake, WI Micro Area",156,-0.6968356583648078,27.24,-4.944308542705544,63.89
24580,"Green Bay, WI Metro Area",243,0.09033001702255311,62.49,4.675317871861342,94.59
11540,"Appleton, WI Metro Area",247,0.21347874722987056,66.38,2.5992871969902733,91.89
20740,"Eau Claire, WI Metro Area",235,0.2183319137244391,66.59,0.21901621201018384,88.11
31540,"Madison, WI Metro Area",264,1.4437528955466195,90.16,-3.7148526620397813,71.78
13180,"Beaver Dam, WI Micro Area",144,-0.752673311056193,24.11,-4.919626588963939,64
32860,"Menomonie, WI Micro Area",128,-0.40539483332727705,41.95,-8.51660833124353,29.41
22540,"Fond du Lac, WI Metro Area",200,-0.49766947695380903,37.51,0.6038114265783564,88.86
38420,"Platteville, WI Micro Area",149,-0.9443056362467823,15.14,-5.158951981997115,61.73
48020,"Watertown-Fort Atkinson, WI Micro Area",183,-0.04582981722368357,57.73,-3.558485215036888,73.41
28450,"Kenosha, WI Metro Area",187,0.5914251229629331,76.43,-4.46176787809632,66.7
31820,"Manitowoc, WI Micro Area",184,-0.28885325666093,47.24,-2.509446342673732,78.92
48140,"Wausau, WI Metro Area",217,-0.40304730908383146,42.05,3.372215316941419,93.08
43020,"Shawano, WI Micro Area",163,-0.5944829374231636,31.89,-3.6900951855504434,72.11
33340,"Milwaukee-Waukesha, WI Metro Area",322,1.4646632357380396,90.7,-0.5532946562416856,85.51
43890,"Sparta, WI Micro Area",121,-0.9237948912992993,16,-7.876471028524542,36.32
44620,"Stevens Point-Plover, WI Micro Area",171,-0.05365137079267305,57.08,-4.955572464604823,63.78
39540,"Racine-Mount Pleasant, WI Metro Area",228,0.19479287454168984,65.73,1.4238554377610737,90.38
27500,"Janesville-Beloit, WI Metro Area",216,-0.21021524684380183,51.14,2.8000602848940126,92.43
12660,"Baraboo, WI Micro Area",162,0.3024822259241069,68.86,-7.744909188212908,37.73
43100,"Sheboygan, WI Metro Area",165,-0.21203102041994523,51.03,-5.725721238612417,56.32
48580,"Whitewater-Elkhorn, WI Micro Area",214,0.3176493645244768,69.51,-1.1613839819587284,83.35
36780,"Oshkosh-Neenah, WI Metro Area",177,0.36800477802186315,70.81,-2.6766033324703873,78.16
49220,"Wisconsin Rapids-Marshfield, WI Micro Area",157,-0.8763134979587949,17.95,-4.506473582002895,66.27
29660,"Laramie, WY Micro Area",125,0.04205980819115626,61.19,-10.131280821318915,13.41
23940,"Gillette, WY Micro Area",139,-1.0231837640088328,10.7,-6.748393670462319,48
40180,"Riverton, WY Micro Area",165,-0.15981613728342928,52.97,-4.823110421785922,64.54
16940,"Cheyenne, WY Metro Area",181,0.0448601904727351,61.3,-5.398139831627554,60.32
16220,"Casper, WY Metro Area",244,-0.02536050482293415,58.49,5.099447574239948,95.03
17650,"Cody, WY Micro Area",192,-0.0017930149635834803,59.78,-2.682615949982189,77.95
43260,"Sheridan, WY Micro Area",209,0.6842187246520269,78.27,-3.6179193928882376,72.65
40540,"Rock Springs, WY Micro Area",140,-0.9837878275190991,12.65,-6.824988024719112,46.92
